,Region,County,First Dose,Series Complete,Report as of
564,Western New York,Chautauqua,314,0,12/23/2020
565,Southern Tier,Chemung,16,0,12/23/2020
566,Southern Tier,Chenango,80,0,12/23/2020
567,North Country,Clinton,273,1,12/23/2020
568,Capital Region,Columbia,152,0,12/23/2020
569,Central New York,Cortland,135,1,12/23/2020
570,Southern Tier,Delaware,113,1,12/23/2020
571,Mid-Hudson,Dutchess,742,7,12/23/2020
572,Western New York,Erie,6095,4,12/23/2020
573,North Country,Essex,86,0,12/23/2020
574,North Country,Franklin,239,0,12/23/2020
575,Mohawk Valley,Fulton,174,0,12/23/2020
576,Finger Lakes,Genesee,54,0,12/23/2020
577,Capital Region,Greene,82,0,12/23/2020
578,North Country,Hamilton,8,0,12/23/2020
579,Mohawk Valley,Herkimer,151,0,12/23/2020
580,North Country,Jefferson,112,0,12/23/2020
581,New York City,Kings,6920,26,12/23/2020
582,North Country,Lewis,19,0,12/23/2020
583,Finger Lakes,Livingston,152,0,12/23/2020
584,Central New York,Madison,279,0,12/23/2020
585,Finger Lakes,Monroe,3062,4,12/23/2020
586,Mohawk Valley,Montgomery,247,0,12/23/2020
587,Long Island,Nassau,5825,10,12/23/2020
588,New York City,New York,9023,19,12/23/2020
589,Western New York,Niagara,836,1,12/23/2020
590,Mohawk Valley,Oneida,930,1,12/23/2020
591,Central New York,Onondaga,1630,4,12/23/2020
592,Finger Lakes,Ontario,459,0,12/23/2020
593,Mid-Hudson,Orange,1387,9,12/23/2020
594,Finger Lakes,Orleans,42,0,12/23/2020
595,Central New York,Oswego,111,0,12/23/2020
596,Mohawk Valley,Otsego,280,0,12/23/2020
597,Mid-Hudson,Putnam,197,4,12/23/2020
598,New York City,Queens,5648,20,12/23/2020
599,Capital Region,Rensselaer,543,1,12/23/2020
600,New York City,Richmond,2319,6,12/23/2020
601,Mid-Hudson,Rockland,1087,3,12/23/2020
602,Capital Region,Saratoga,1222,3,12/23/2020
603,Capital Region,Schenectady,675,3,12/23/2020
604,Mohawk Valley,Schoharie,40,1,12/23/2020
605,Southern Tier,Schuyler,15,0,12/23/2020
606,Finger Lakes,Seneca,43,0,12/23/2020
607,North Country,St. Lawrence,829,1,12/23/2020
608,Southern Tier,Steuben,193,0,12/23/2020
609,Long Island,Suffolk,3769,12,12/23/2020
610,Mid-Hudson,Sullivan,103,1,12/23/2020
611,Southern Tier,Tioga,10,0,12/23/2020
612,Southern Tier,Tompkins,47,0,12/23/2020
613,Mid-Hudson,Ulster,508,2,12/23/2020
614,Capital Region,Warren,283,0,12/23/2020
615,Capital Region,Washington,127,0,12/23/2020
616,Finger Lakes,Wayne,116,0,12/23/2020
617,Mid-Hudson,Westchester,3647,15,12/23/2020
618,Finger Lakes,Wyoming,69,0,12/23/2020
619,Finger Lakes,Yates,83,0,12/23/2020
620,Capital Region,Albany,2587,6,12/24/2020
621,Western New York,Allegany,145,0,12/24/2020
622,New York City,Bronx,2808,10,12/24/2020
623,Southern Tier,Broome,253,0,12/24/2020
624,Western New York,Cattaraugus,317,0,12/24/2020
625,Central New York,Cayuga,606,0,12/24/2020
626,Western New York,Chautauqua,359,1,12/24/2020
627,Southern Tier,Chemung,27,0,12/24/2020
628,Southern Tier,Chenango,113,0,12/24/2020
629,North Country,Clinton,445,1,12/24/2020
630,Capital Region,Columbia,180,0,12/24/2020
631,Central New York,Cortland,248,1,12/24/2020
632,Southern Tier,Delaware,186,1,12/24/2020
633,Mid-Hudson,Dutchess,1027,8,12/24/2020
634,Western New York,Erie,7153,5,12/24/2020
635,North Country,Essex,120,0,12/24/2020
636,North Country,Franklin,394,0,12/24/2020
637,Mohawk Valley,Fulton,184,0,12/24/2020
638,Finger Lakes,Genesee,89,0,12/24/2020
639,Capital Region,Greene,108,0,12/24/2020
640,North Country,Hamilton,8,0,12/24/2020
641,Mohawk Valley,Herkimer,205,0,12/24/2020
642,North Country,Jefferson,128,0,12/24/2020
643,New York City,Kings,7933,30,12/24/2020
644,North Country,Lewis,23,0,12/24/2020
645,Finger Lakes,Livingston,205,0,12/24/2020
646,Central New York,Madison,376,0,12/24/2020
647,Finger Lakes,Monroe,3783,6,12/24/2020
648,Mohawk Valley,Montgomery,267,0,12/24/2020
649,Long Island,Nassau,7350,14,12/24/2020
650,New York City,New York,10439,22,12/24/2020
651,Western New York,Niagara,944,1,12/24/2020
652,Mohawk Valley,Oneida,1368,2,12/24/2020
653,Central New York,Onondaga,2827,4,12/24/2020
654,Finger Lakes,Ontario,638,1,12/24/2020
655,Mid-Hudson,Orange,1581,9,12/24/2020
656,Finger Lakes,Orleans,47,0,12/24/2020
657,Central New York,Oswego,325,0,12/24/2020
658,Mohawk Valley,Otsego,354,1,12/24/2020
659,Mid-Hudson,Putnam,243,4,12/24/2020
660,New York City,Queens,6914,25,12/24/2020
661,Capital Region,Rensselaer,833,3,12/24/2020
662,New York City,Richmond,2499,7,12/24/2020
663,Mid-Hudson,Rockland,1309,5,12/24/2020
664,Capital Region,Saratoga,1527,3,12/24/2020
665,Capital Region,Schenectady,998,3,12/24/2020
666,Mohawk Valley,Schoharie,76,1,12/24/2020
667,Southern Tier,Schuyler,22,0,12/24/2020
668,Finger Lakes,Seneca,90,0,12/24/2020
669,North Country,St. Lawrence,1004,2,12/24/2020
670,Southern Tier,Steuben,220,0,12/24/2020
671,Long Island,Suffolk,5162,16,12/24/2020
672,Mid-Hudson,Sullivan,217,2,12/24/2020
673,Southern Tier,Tioga,40,0,12/24/2020
674,Southern Tier,Tompkins,294,0,12/24/2020
675,Mid-Hudson,Ulster,861,4,12/24/2020
676,Capital Region,Warren,368,1,12/24/2020
677,Capital Region,Washington,163,0,12/24/2020
678,Finger Lakes,Wayne,173,0,12/24/2020
679,Mid-Hudson,Westchester,4399,16,12/24/2020
680,Finger Lakes,Wyoming,79,0,12/24/2020
681,Finger Lakes,Yates,103,0,12/24/2020
682,Capital Region,Albany,2649,6,12/25/2020
683,Western New York,Allegany,159,1,12/25/2020
684,New York City,Bronx,3281,11,12/25/2020
685,Southern Tier,Broome,254,0,12/25/2020
686,Western New York,Cattaraugus,354,0,12/25/2020
687,Central New York,Cayuga,611,0,12/25/2020
688,Western New York,Chautauqua,361,1,12/25/2020
689,Southern Tier,Chemung,27,0,12/25/2020
690,Southern Tier,Chenango,113,0,12/25/2020
691,North Country,Clinton,480,1,12/25/2020
692,Capital Region,Columbia,180,0,12/25/2020
693,Central New York,Cortland,249,1,12/25/2020
694,Southern Tier,Delaware,189,1,12/25/2020
695,Mid-Hudson,Dutchess,1044,8,12/25/2020
696,Western New York,Erie,7161,5,12/25/2020
697,North Country,Essex,123,0,12/25/2020
698,North Country,Franklin,395,0,12/25/2020
699,Mohawk Valley,Fulton,184,0,12/25/2020
700,Finger Lakes,Genesee,92,0,12/25/2020
701,Capital Region,Greene,108,0,12/25/2020
702,North Country,Hamilton,9,0,12/25/2020
703,Mohawk Valley,Herkimer,205,0,12/25/2020
704,North Country,Jefferson,128,0,12/25/2020
705,New York City,Kings,8346,30,12/25/2020
706,North Country,Lewis,23,0,12/25/2020
707,Finger Lakes,Livingston,214,0,12/25/2020
708,Central New York,Madison,384,0,12/25/2020
709,Finger Lakes,Monroe,4057,6,12/25/2020
710,Mohawk Valley,Montgomery,268,0,12/25/2020
711,Long Island,Nassau,8074,17,12/25/2020
712,New York City,New York,10598,23,12/25/2020
713,Western New York,Niagara,946,1,12/25/2020
714,Mohawk Valley,Oneida,1370,2,12/25/2020
715,Central New York,Onondaga,2877,4,12/25/2020
716,Finger Lakes,Ontario,651,1,12/25/2020
717,Mid-Hudson,Orange,1602,9,12/25/2020
718,Finger Lakes,Orleans,49,0,12/25/2020
719,Central New York,Oswego,328,0,12/25/2020
720,Mohawk Valley,Otsego,356,1,12/25/2020
721,Mid-Hudson,Putnam,250,4,12/25/2020
722,New York City,Queens,7448,28,12/25/2020
723,Capital Region,Rensselaer,845,3,12/25/2020
724,New York City,Richmond,2537,7,12/25/2020
725,Mid-Hudson,Rockland,1333,5,12/25/2020
726,Capital Region,Saratoga,1550,3,12/25/2020
727,Capital Region,Schenectady,1012,3,12/25/2020
728,Mohawk Valley,Schoharie,77,1,12/25/2020
729,Southern Tier,Schuyler,22,0,12/25/2020
730,Finger Lakes,Seneca,90,0,12/25/2020
731,North Country,St. Lawrence,1004,2,12/25/2020
732,Southern Tier,Steuben,220,0,12/25/2020
733,Long Island,Suffolk,5575,18,12/25/2020
734,Mid-Hudson,Sullivan,251,2,12/25/2020
735,Southern Tier,Tioga,40,0,12/25/2020
736,Southern Tier,Tompkins,295,0,12/25/2020
737,Mid-Hudson,Ulster,868,4,12/25/2020
738,Capital Region,Warren,414,1,12/25/2020
739,Capital Region,Washington,194,0,12/25/2020
740,Finger Lakes,Wayne,175,0,12/25/2020
741,Mid-Hudson,Westchester,4594,16,12/25/2020
742,Finger Lakes,Wyoming,80,0,12/25/2020
743,Finger Lakes,Yates,103,0,12/25/2020
744,Capital Region,Albany,2819,6,12/26/2020
745,Western New York,Allegany,160,1,12/26/2020
746,New York City,Bronx,3504,12,12/26/2020
747,Southern Tier,Broome,359,1,12/26/2020
748,Western New York,Cattaraugus,354,0,12/26/2020
749,Central New York,Cayuga,614,0,12/26/2020
750,Western New York,Chautauqua,363,1,12/26/2020
751,Southern Tier,Chemung,28,0,12/26/2020
752,Southern Tier,Chenango,125,0,12/26/2020
753,North Country,Clinton,484,1,12/26/2020
754,Capital Region,Columbia,184,0,12/26/2020
755,Central New York,Cortland,251,1,12/26/2020
756,Southern Tier,Delaware,193,1,12/26/2020
757,Mid-Hudson,Dutchess,1089,8,12/26/2020
758,Western New York,Erie,7304,5,12/26/2020
759,North Country,Essex,137,0,12/26/2020
760,North Country,Franklin,452,0,12/26/2020
761,Mohawk Valley,Fulton,189,0,12/26/2020
762,Finger Lakes,Genesee,110,0,12/26/2020
763,Capital Region,Greene,117,0,12/26/2020
764,North Country,Hamilton,9,0,12/26/2020
765,Mohawk Valley,Herkimer,213,0,12/26/2020
766,North Country,Jefferson,133,0,12/26/2020
767,New York City,Kings,8735,31,12/26/2020
768,North Country,Lewis,24,0,12/26/2020
769,Finger Lakes,Livingston,253,0,12/26/2020
770,Central New York,Madison,484,0,12/26/2020
771,Finger Lakes,Monroe,4717,7,12/26/2020
772,Mohawk Valley,Montgomery,273,0,12/26/2020
773,Long Island,Nassau,8446,19,12/26/2020
774,New York City,New York,11499,29,12/26/2020
775,Western New York,Niagara,962,1,12/26/2020
776,Mohawk Valley,Oneida,1439,2,12/26/2020
777,Central New York,Onondaga,2989,4,12/26/2020
778,Finger Lakes,Ontario,681,1,12/26/2020
779,Mid-Hudson,Orange,1633,9,12/26/2020
780,Finger Lakes,Orleans,72,0,12/26/2020
781,Central New York,Oswego,334,0,12/26/2020
782,Mohawk Valley,Otsego,358,1,12/26/2020
783,Mid-Hudson,Putnam,260,4,12/26/2020
784,New York City,Queens,7915,34,12/26/2020
785,Capital Region,Rensselaer,942,3,12/26/2020
786,New York City,Richmond,2607,7,12/26/2020
787,Mid-Hudson,Rockland,1383,5,12/26/2020
788,Capital Region,Saratoga,1667,3,12/26/2020
789,Capital Region,Schenectady,1057,3,12/26/2020
790,Mohawk Valley,Schoharie,80,1,12/26/2020
791,Southern Tier,Schuyler,23,0,12/26/2020
792,Finger Lakes,Seneca,92,0,12/26/2020
793,North Country,St. Lawrence,1211,2,12/26/2020
794,Southern Tier,Steuben,251,0,12/26/2020
795,Long Island,Suffolk,5898,18,12/26/2020
796,Mid-Hudson,Sullivan,251,2,12/26/2020
797,Southern Tier,Tioga,42,0,12/26/2020
798,Southern Tier,Tompkins,301,0,12/26/2020
799,Mid-Hudson,Ulster,891,4,12/26/2020
800,Capital Region,Warren,426,1,12/26/2020
801,Capital Region,Washington,200,0,12/26/2020
802,Finger Lakes,Wayne,195,0,12/26/2020
803,Mid-Hudson,Westchester,4898,20,12/26/2020
804,Finger Lakes,Wyoming,82,0,12/26/2020
805,Finger Lakes,Yates,107,0,12/26/2020
806,Capital Region,Albany,3083,6,12/27/2020
807,Western New York,Allegany,163,1,12/27/2020
808,New York City,Bronx,3704,12,12/27/2020
809,Southern Tier,Broome,361,1,12/27/2020
810,Western New York,Cattaraugus,379,0,12/27/2020
811,Central New York,Cayuga,618,0,12/27/2020
812,Western New York,Chautauqua,365,1,12/27/2020
813,Southern Tier,Chemung,28,0,12/27/2020
814,Southern Tier,Chenango,125,0,12/27/2020
815,North Country,Clinton,664,1,12/27/2020
816,Capital Region,Columbia,190,0,12/27/2020
817,Central New York,Cortland,252,1,12/27/2020
818,Southern Tier,Delaware,193,1,12/27/2020
819,Mid-Hudson,Dutchess,1104,8,12/27/2020
820,Western New York,Erie,7456,5,12/27/2020
821,North Country,Essex,218,0,12/27/2020
822,North Country,Franklin,586,1,12/27/2020
823,Mohawk Valley,Fulton,205,0,12/27/2020
824,Finger Lakes,Genesee,120,0,12/27/2020
825,Capital Region,Greene,124,0,12/27/2020
826,North Country,Hamilton,11,0,12/27/2020
827,Mohawk Valley,Herkimer,215,0,12/27/2020
828,North Country,Jefferson,138,0,12/27/2020
829,New York City,Kings,9359,33,12/27/2020
830,North Country,Lewis,69,0,12/27/2020
831,Finger Lakes,Livingston,265,0,12/27/2020
832,Central New York,Madison,492,0,12/27/2020
833,Finger Lakes,Monroe,5155,7,12/27/2020
834,Mohawk Valley,Montgomery,279,0,12/27/2020
835,Long Island,Nassau,8775,20,12/27/2020
836,New York City,New York,12209,30,12/27/2020
837,Western New York,Niagara,1156,1,12/27/2020
838,Mohawk Valley,Oneida,1465,2,12/27/2020
839,Central New York,Onondaga,3079,4,12/27/2020
840,Finger Lakes,Ontario,717,1,12/27/2020
841,Mid-Hudson,Orange,1659,10,12/27/2020
842,Finger Lakes,Orleans,78,0,12/27/2020
843,Central New York,Oswego,343,0,12/27/2020
844,Mohawk Valley,Otsego,358,1,12/27/2020
845,Mid-Hudson,Putnam,270,4,12/27/2020
846,New York City,Queens,8487,39,12/27/2020
847,Capital Region,Rensselaer,1078,5,12/27/2020
848,New York City,Richmond,2728,8,12/27/2020
849,Mid-Hudson,Rockland,1440,6,12/27/2020
850,Capital Region,Saratoga,1837,4,12/27/2020
851,Capital Region,Schenectady,1219,4,12/27/2020
852,Mohawk Valley,Schoharie,83,1,12/27/2020
853,Southern Tier,Schuyler,23,0,12/27/2020
854,Finger Lakes,Seneca,93,0,12/27/2020
855,North Country,St. Lawrence,1233,3,12/27/2020
856,Southern Tier,Steuben,255,0,12/27/2020
857,Long Island,Suffolk,6225,22,12/27/2020
858,Mid-Hudson,Sullivan,253,2,12/27/2020
859,Southern Tier,Tioga,42,0,12/27/2020
860,Southern Tier,Tompkins,304,0,12/27/2020
861,Mid-Hudson,Ulster,911,4,12/27/2020
862,Capital Region,Warren,560,1,12/27/2020
863,Capital Region,Washington,268,0,12/27/2020
864,Finger Lakes,Wayne,207,0,12/27/2020
865,Mid-Hudson,Westchester,5177,21,12/27/2020
866,Finger Lakes,Wyoming,87,0,12/27/2020
867,Finger Lakes,Yates,111,0,12/27/2020
868,Capital Region,Albany,3622,7,12/28/2020
869,Western New York,Allegany,228,1,12/28/2020
870,New York City,Bronx,4348,17,12/28/2020
871,Southern Tier,Broome,400,1,12/28/2020
872,Western New York,Cattaraugus,458,1,12/28/2020
873,Central New York,Cayuga,657,0,12/28/2020
874,Western New York,Chautauqua,454,2,12/28/2020
875,Southern Tier,Chemung,47,0,12/28/2020
876,Southern Tier,Chenango,176,0,12/28/2020
877,North Country,Clinton,824,1,12/28/2020
878,Capital Region,Columbia,213,0,12/28/2020
879,Central New York,Cortland,267,1,12/28/2020
880,Southern Tier,Delaware,228,1,12/28/2020
881,Mid-Hudson,Dutchess,1213,9,12/28/2020
882,Western New York,Erie,8594,7,12/28/2020
883,North Country,Essex,255,0,12/28/2020
884,North Country,Franklin,726,1,12/28/2020
885,Mohawk Valley,Fulton,256,0,12/28/2020
886,Finger Lakes,Genesee,136,0,12/28/2020
887,Capital Region,Greene,146,0,12/28/2020
888,North Country,Hamilton,16,0,12/28/2020
889,Mohawk Valley,Herkimer,270,0,12/28/2020
890,North Country,Jefferson,166,1,12/28/2020
891,New York City,Kings,10524,38,12/28/2020
892,North Country,Lewis,140,0,12/28/2020
893,Finger Lakes,Livingston,324,0,12/28/2020
894,Central New York,Madison,645,0,12/28/2020
895,Finger Lakes,Monroe,6093,8,12/28/2020
896,Mohawk Valley,Montgomery,377,0,12/28/2020
897,Long Island,Nassau,10049,29,12/28/2020
898,New York City,New York,13765,42,12/28/2020
899,Western New York,Niagara,1301,1,12/28/2020
900,Mohawk Valley,Oneida,1751,3,12/28/2020
901,Central New York,Onondaga,3799,4,12/28/2020
902,Finger Lakes,Ontario,997,1,12/28/2020
903,Mid-Hudson,Orange,1738,11,12/28/2020
904,Finger Lakes,Orleans,102,0,12/28/2020
905,Central New York,Oswego,485,1,12/28/2020
906,Mohawk Valley,Otsego,614,1,12/28/2020
907,Mid-Hudson,Putnam,307,4,12/28/2020
908,New York City,Queens,9828,43,12/28/2020
909,Capital Region,Rensselaer,1363,6,12/28/2020
910,New York City,Richmond,2971,9,12/28/2020
911,Mid-Hudson,Rockland,1552,6,12/28/2020
912,Capital Region,Saratoga,2186,6,12/28/2020
913,Capital Region,Schenectady,1431,4,12/28/2020
914,Mohawk Valley,Schoharie,97,1,12/28/2020
915,Southern Tier,Schuyler,45,0,12/28/2020
916,Finger Lakes,Seneca,128,0,12/28/2020
917,North Country,St. Lawrence,1431,3,12/28/2020
918,Southern Tier,Steuben,289,0,12/28/2020
919,Long Island,Suffolk,7550,25,12/28/2020
920,Mid-Hudson,Sullivan,275,2,12/28/2020
921,Southern Tier,Tioga,55,0,12/28/2020
922,Southern Tier,Tompkins,493,0,12/28/2020
923,Mid-Hudson,Ulster,1054,4,12/28/2020
924,Capital Region,Warren,687,1,12/28/2020
925,Capital Region,Washington,319,0,12/28/2020
926,Finger Lakes,Wayne,292,0,12/28/2020
927,Mid-Hudson,Westchester,5805,25,12/28/2020
928,Finger Lakes,Wyoming,97,0,12/28/2020
929,Finger Lakes,Yates,143,0,12/28/2020
930,Capital Region,Albany,4145,9,12/29/2020
931,Western New York,Allegany,278,1,12/29/2020
932,New York City,Bronx,5311,19,12/29/2020
933,Southern Tier,Broome,507,1,12/29/2020
934,Western New York,Cattaraugus,541,2,12/29/2020
935,Central New York,Cayuga,891,1,12/29/2020
936,Western New York,Chautauqua,529,2,12/29/2020
937,Southern Tier,Chemung,103,0,12/29/2020
938,Southern Tier,Chenango,248,0,12/29/2020
939,North Country,Clinton,1181,1,12/29/2020
940,Capital Region,Columbia,236,1,12/29/2020
941,Central New York,Cortland,377,1,12/29/2020
942,Southern Tier,Delaware,255,1,12/29/2020
943,Mid-Hudson,Dutchess,1365,10,12/29/2020
944,Western New York,Erie,9905,8,12/29/2020
945,North Country,Essex,334,0,12/29/2020
946,North Country,Franklin,951,3,12/29/2020
947,Mohawk Valley,Fulton,319,0,12/29/2020
948,Finger Lakes,Genesee,149,0,12/29/2020
949,Capital Region,Greene,161,0,12/29/2020
950,North Country,Hamilton,33,0,12/29/2020
951,Mohawk Valley,Herkimer,351,0,12/29/2020
952,North Country,Jefferson,255,1,12/29/2020
953,New York City,Kings,12312,41,12/29/2020
954,North Country,Lewis,206,0,12/29/2020
955,Finger Lakes,Livingston,431,1,12/29/2020
956,Central New York,Madison,786,0,12/29/2020
957,Finger Lakes,Monroe,6815,12,12/29/2020
958,Mohawk Valley,Montgomery,470,0,12/29/2020
959,Long Island,Nassau,11882,35,12/29/2020
960,New York City,New York,16351,53,12/29/2020
961,Western New York,Niagara,1639,1,12/29/2020
962,Mohawk Valley,Oneida,2070,4,12/29/2020
963,Central New York,Onondaga,4345,5,12/29/2020
964,Finger Lakes,Ontario,1205,1,12/29/2020
965,Mid-Hudson,Orange,1934,12,12/29/2020
966,Finger Lakes,Orleans,151,0,12/29/2020
967,Central New York,Oswego,655,1,12/29/2020
968,Mohawk Valley,Otsego,724,1,12/29/2020
969,Mid-Hudson,Putnam,373,4,12/29/2020
970,New York City,Queens,11895,51,12/29/2020
971,Capital Region,Rensselaer,1670,7,12/29/2020
972,New York City,Richmond,3750,11,12/29/2020
973,Mid-Hudson,Rockland,1862,8,12/29/2020
974,Capital Region,Saratoga,2445,6,12/29/2020
975,Capital Region,Schenectady,1629,5,12/29/2020
976,Mohawk Valley,Schoharie,192,1,12/29/2020
977,Southern Tier,Schuyler,71,1,12/29/2020
978,Finger Lakes,Seneca,160,0,12/29/2020
979,North Country,St. Lawrence,1647,3,12/29/2020
980,Southern Tier,Steuben,396,0,12/29/2020
981,Long Island,Suffolk,8708,27,12/29/2020
982,Mid-Hudson,Sullivan,313,2,12/29/2020
983,Southern Tier,Tioga,95,0,12/29/2020
984,Southern Tier,Tompkins,805,0,12/29/2020
985,Mid-Hudson,Ulster,1215,5,12/29/2020
986,Capital Region,Warren,848,1,12/29/2020
987,Capital Region,Washington,401,0,12/29/2020
988,Finger Lakes,Wayne,377,0,12/29/2020
989,Mid-Hudson,Westchester,6879,28,12/29/2020
990,Finger Lakes,Wyoming,106,0,12/29/2020
991,Finger Lakes,Yates,180,0,12/29/2020
992,Capital Region,Albany,5076,10,12/30/2020
993,Western New York,Allegany,306,1,12/30/2020
994,New York City,Bronx,6464,24,12/30/2020
995,Southern Tier,Broome,1384,2,12/30/2020
996,Western New York,Cattaraugus,602,3,12/30/2020
997,Central New York,Cayuga,1083,1,12/30/2020
998,Western New York,Chautauqua,773,2,12/30/2020
999,Southern Tier,Chemung,255,0,12/30/2020
1000,Southern Tier,Chenango,331,0,12/30/2020
1001,North Country,Clinton,1443,2,12/30/2020
1002,Capital Region,Columbia,259,1,12/30/2020
1003,Central New York,Cortland,443,1,12/30/2020
1004,Southern Tier,Delaware,363,1,12/30/2020
1005,Mid-Hudson,Dutchess,1802,14,12/30/2020
1006,Western New York,Erie,11677,9,12/30/2020
1007,North Country,Essex,432,0,12/30/2020
1008,North Country,Franklin,1197,4,12/30/2020
1009,Mohawk Valley,Fulton,406,0,12/30/2020
1010,Finger Lakes,Genesee,187,0,12/30/2020
1011,Capital Region,Greene,200,0,12/30/2020
1012,North Country,Hamilton,48,0,12/30/2020
1013,Mohawk Valley,Herkimer,618,0,12/30/2020
1014,North Country,Jefferson,346,1,12/30/2020
1015,New York City,Kings,13658,46,12/30/2020
1016,North Country,Lewis,280,1,12/30/2020
1017,Finger Lakes,Livingston,571,1,12/30/2020
1018,Central New York,Madison,1030,1,12/30/2020
1019,Finger Lakes,Monroe,8712,14,12/30/2020
1020,Mohawk Valley,Montgomery,589,1,12/30/2020
1021,Long Island,Nassau,13592,39,12/30/2020
1022,New York City,New York,18355,58,12/30/2020
1023,Western New York,Niagara,2121,1,12/30/2020
1024,Mohawk Valley,Oneida,2398,4,12/30/2020
1025,Central New York,Onondaga,5836,8,12/30/2020
1026,Finger Lakes,Ontario,1576,1,12/30/2020
1027,Mid-Hudson,Orange,2381,13,12/30/2020
1028,Finger Lakes,Orleans,175,0,12/30/2020
1029,Central New York,Oswego,1008,1,12/30/2020
1030,Mohawk Valley,Otsego,791,1,12/30/2020
1031,Mid-Hudson,Putnam,445,5,12/30/2020
1032,New York City,Queens,13500,58,12/30/2020
1033,Capital Region,Rensselaer,2062,9,12/30/2020
1034,New York City,Richmond,4367,12,12/30/2020
1035,Mid-Hudson,Rockland,2199,12,12/30/2020
1036,Capital Region,Saratoga,3014,6,12/30/2020
1037,Capital Region,Schenectady,2064,7,12/30/2020
1038,Mohawk Valley,Schoharie,258,1,12/30/2020
1039,Southern Tier,Schuyler,152,1,12/30/2020
1040,Finger Lakes,Seneca,200,0,12/30/2020
1041,North Country,St. Lawrence,1827,3,12/30/2020
1042,Southern Tier,Steuben,534,1,12/30/2020
1043,Long Island,Suffolk,11410,36,12/30/2020
1044,Mid-Hudson,Sullivan,857,4,12/30/2020
